82.0066	24.602	708.258	98.6113	625.09
62.4445	18.7334	407.781	60.8777	580.927
43.3131	12.9939	288.017	42.3033	545.669
21.0539	6.31618	189.448	30.9362	521.986
18.0288	5.40863	159.61	39.1462	634.69
118.982	35.6946	303.742	527.28	836.169
505.425	151.627	623.629	1395.53	823.5
1142.2	342.66	1008.62	2058.05	1163.36
1384.05	415.216	2540.08	2269.98	1155.42
1029.2	308.76	3361.38	1247.91	949.926
628.87	188.661	3620.38	408.466	808.824
285.55	85.665	2325.73	461.445	735.796
175.253	52.5758	1113.98	357.17	710.518
131.747	39.5241	559.9	279.894	726.124
92.7501	27.825	387.347	231.265	673.265
57.665	17.2995	263.965	86.8801	607.657
69.6111	20.8833	269.39	50.3664	605.567
104.426	31.3279	465.548	85.286	702.518
223.112	66.9337	615.823	806.947	960.099
463.748	139.124	784.496	2899.06	1056.01
440.777	132.233	1168.55	552.375	913.256
328.402	98.5206	1875.65	1247.91	859.266
189.987	56.9961	2131.48	226.296	770.259
115.086	34.5259	1804.99	461.445	766.984
88.146	26.4438	899.09	357.17	730.933
67.9768	20.393	476.69	279.894	703.778
48.0371	14.4111	327.213	231.265	683.327
31.1605	9.34814	249.665	46.1842	656.527
37.0707	11.1212	222.75	180.145	656.42
54.1066	16.232	310.165	295.945	698.503
213.559	64.0676	549.042	915.573	1022.05
303.007	90.9022	910.839	1310.02	987.5
518.176	155.453	1424.43	1558.5	947.203
636.14	190.842	2434.3	1247.91	998.461
413.187	123.956	3770.02	408.466	941.673
183.44	55.0321	2444.13	461.445	940.697
115.015	34.5045	1210.35	357.17	928.206
85.7003	25.7101	575.335	279.894	895.423
59.9293	17.9788	372.717	231.265	801.699
36.3611	10.9083	254.135	46.1842	736.604
32.9352	9.88055	229.423	180.145	748.936
61.8636	18.5591	326.735	405.583	781.728
224.013	67.204	611.352	983.947	841.296
331.443	99.4328	986.7	176.553	916.762
585.415	175.624	2294.81	2269.98	923.543
530.716	159.215	4455.55	1247.91	833.573
342.166	102.65	3887.15	408.466	825.83
164.601	49.3802	2461.62	461.445	779.91
106.053	31.816	1196.23	83.5339	741.325
79.5767	23.873	577.039	71.2213	694.933
53.0013	15.9004	379.463	231.265	680.563
36.3235	10.8971	266.803	46.1842	637.729
27.9102	8.37306	237.893	31.8096	655.207
66.3881	19.9164	367.294	583.786	869.048
216.662	64.9987	550.319	1362.69	964.792
338.498	101.549	850.143	2058.05	762.268
316.206	94.8617	1253.47	2269.98	944.388
245.135	73.5405	1516.13	242.033	728.285
123.089	36.9267	1522.19	141.217	657.781
69.729	20.9187	1248.46	84.5129	647.196
52.2433	15.673	617.774	57.9785	652.407
40.3089	12.0927	410.158	37.6635	606.033
26.5056	7.95167	303.93	24.7838	571.673
20.3899	6.11697	196.048	14.9958	568.107
16.381	4.91431	181.537	180.145	577.463
66.2608	19.8782	338.303	405.583	776.074
