,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro
465,5.650624019069418,0.5724485594394536,0.37083333333333335,0.011904185525289684,0.0,11.771217642965063
466,35.5633355365768,8.55768209830761,0.8791666666666667,0.5672992653618018,0.21795409346833658,8.271042707284213
467,17.445587254133414,6.292917564508786,0.6958333333333333,0.5604999792672146,0.21753555726025992,8.346194972776173
468,1.0206064548610865,0.20163356844533203,0.0,0.0,0.0,11.881719322905935
469,8.94675170428353,2.6555592370497885,0.0,0.0,0.0,18.657372050172526
470,5.1086825067263835,1.3460088366597773,0.3333333333333333,0.15476654027459696,0.0,15.009477671789538
471,35.774629175816784,8.588757582327311,0.925,0.1654608082977948,0.0,10.715510380862423
472,17.76453316853813,3.5174062738717664,0.7958333333333333,0.20902439055818745,0.0,10.747787745726564
473,0.8598325774124472,0.1554505269407326,0.029166666666666667,0.13106328282014168,0.0,15.036054466945076
474,7.674608699428399,2.5344279819392765,0.0,0.24033470235287108,0.0,19.249584421094138
475,6.456303688936352,1.73054729330172,0.03333333333333333,0.5226571569395796,0.08882780891565,15.054053004712511
476,34.31552747813358,8.866780081096813,0.925,0.8125419251433336,0.27242749905562946,10.827039312853882
477,16.802606889722703,3.2229475904526397,0.6625,0.9504670707659167,0.3730445386395911,10.83108251367026
478,0.6436072550581696,0.14810299046818198,0.004166666666666667,0.31617614127624316,0.0,15.054392567397004
479,6.196411386224187,1.9662786795414906,0.0,0.2586835315339163,0.0,19.247747999384192
480,4.95488831469397,1.2592365747642227,0.36666666666666664,0.0,0.0,14.497081452015353
481,33.36031990562945,7.994504701643533,0.8916666666666667,0.19244129849310238,0.0,8.580941641120514
482,16.970525174131673,4.694981003629075,0.7708333333333334,0.15981701879932403,0.0,9.085728819904944
483,1.9752878757734038,0.5127587438891748,0.004166666666666667,0.0,0.0,14.694697112746955
484,9.88395745077514,2.987983251596197,0.0,0.008698402403801863,0.0,19.131853125512226
485,4.543895824705318,0.9912849244110928,0.775,0.14501456352913125,0.0,14.759498898143354
486,34.98116342353756,6.9677594086213315,0.925,0.3229278175254534,0.0,10.400472395819172
487,17.259632960489924,4.26640754868032,0.8458333333333333,0.2707031228229646,0.0,10.461574357187736
488,0.05954390696171846,0.0,0.25833333333333336,0.13033499317006977,0.0,14.806320173210137
489,4.944722918539961,1.5996491258711494,0.0,0.11100489746439135,0.0,19.142801108643116
490,17.76257262429063,4.5774236508166934,0.0,0.6752027171392021,0.0009973364426916463,15.108574044374931
491,38.55476403988551,6.524421036915879,0.008333333333333333,1.3689009690112588,0.6067262960798803,10.849815568183454
492,28.42957120476779,6.190702985967029,0.0,1.3754694896647763,0.6120116965818383,10.85020435159378
493,10.023395608509336,3.1409251048514806,0.0,0.46113951706217043,0.0,15.106427950984925
494,13.433689890189077,3.968954365835378,0.0,0.3698593163144227,0.0,19.247657322974717
495,4.959505838809272,1.2805072968839206,0.32083333333333336,0.0,0.0,14.490108662200683
496,33.364493286334316,7.994588372033733,0.8916666666666667,0.19242003618307896,0.0,8.580392664849825
497,16.997222503344087,4.697035367238028,0.7708333333333334,0.15958729610928696,0.0,9.073107628174373
498,2.314568802288172,0.6639704771244812,0.004166666666666667,0.0,0.0,14.696899344227635
499,10.083749802154836,2.9882016200435726,0.0,0.008622437657678056,0.0,19.131250214995042
500,4.447751264124987,1.1812606065587565,0.5375,0.6368095318074112,0.04851451853330081,15.066272988148313
501,34.718812515366274,8.893436794894209,0.9375,1.3539162409106855,0.6066843314095473,10.855574999879163
502,17.141197345976458,3.4149792454544308,0.8583333333333333,1.3654048117750743,0.6065381485595355,10.856249170753165
503,0.007188129765443833,0.0,0.16666666666666666,0.4181179818197317,0.0,15.066278401239115
504,6.567980263631995,2.1682145624425373,0.0,0.17553262055057356,0.0,19.25949452784433
505,17.238660823804473,4.103772638275264,0.0,0.6948763955440793,0.06989468967911855,15.117080718759889
506,35.2336749022884,8.27578672481209,0.8541666666666666,1.3440456230553133,0.6120116965818383,10.848427392439387
507,27.66691959196862,5.573335295071251,0.0,1.3529352179676146,0.6120116965818383,10.84703713255325
508,8.064803771282595,2.485926999937037,0.0,0.47047515571460996,0.030967606879800536,15.111922768994576
509,13.1755992708789,3.785422041705531,0.0,0.36899457425816673,0.0,19.245940115771408
510,3.9587136442888147,1.1660471799650183,0.10833333333333334,0.01716887915095059,0.0,11.730360690956642
511,33.02094732100902,8.55768209830761,0.875,0.5923992505610811,0.2275695392319445,8.300418657750427
512,14.786692793947811,2.5705199827550063,0.5833333333333334,0.591118709769102,0.22756953923194542,8.327978572347412
513,0.018225233653620953,0.0,0.0,0.001393798714452926,0.0,11.72402072595459
514,5.022980090028758,1.5481904290241657,0.0,0.0,0.0,15.43008705090661
515,4.703488378785755,1.304414320651994,0.36666666666666664,0.15042373667031578,0.0,14.815047492103526
516,34.94812294674402,7.219330246034062,0.925,0.252024541731947,0.0,10.461286715721592
517,16.867854280761616,4.0065384141537015,0.8166666666666667,0.2251886760229786,0.0,10.508934544272472
518,0.20783137913715924,0.0,0.04583333333333333,0.13571524306395782,0.0,14.842604734478682
519,5.603142582825214,1.8441275299912274,0.0,0.10790773049968631,0.0,19.147014556247154
