# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2022-05-02
#
# GRDC-No.:              1362200
# River:                 NILE RIVER
# Station:               ASSIUT
# Country:               --
# Latitude (DD):       27.18
# Longitude (DD):      31.1
# Catchment area (km²):      
# Altitude (m ASL):        51.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1973 - 1984
# No. of years:          12
# Last update:           2018-05-22
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 144
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1981-10-01;--:--;   1060.000;   -999.000;   0
1981-11-01;--:--;   1047.000;   -999.000;   0
1981-12-01;--:--;   1119.000;   -999.000;   0
1982-01-01;--:--;   1470.000;   -999.000;   0
1982-02-01;--:--;   1013.000;   -999.000;   0
1982-03-01;--:--;   1046.000;   -999.000;   0
1982-04-01;--:--;   1027.000;   -999.000;   0
1982-05-01;--:--;   1144.000;   -999.000;   0
1982-06-01;--:--;   1655.000;   -999.000;   0
1982-07-01;--:--;   1806.000;   -999.000;   0
1982-08-01;--:--;   1528.000;   -999.000;   0
1982-09-01;--:--;   1169.000;   -999.000;   0
1982-10-01;--:--;   1089.000;   -999.000;   0
1982-11-01;--:--;   1084.000;   -999.000;   0
1982-12-01;--:--;   1153.000;   -999.000;   0
1983-01-01;--:--;   1551.000;   -999.000;   0
1983-02-01;--:--;   1013.000;   -999.000;   0
1983-03-01;--:--;   1064.000;   -999.000;   0
1983-04-01;--:--;   1088.000;   -999.000;   0
1983-05-01;--:--;   1093.000;   -999.000;   0
1983-06-01;--:--;   1655.000;   -999.000;   0
1983-07-01;--:--;   1759.000;   -999.000;   0
1983-08-01;--:--;   1586.000;   -999.000;   0
1983-09-01;--:--;   1146.000;   -999.000;   0
1983-10-01;--:--;    926.000;   -999.000;   0
1983-11-01;--:--;    935.000;   -999.000;   0
1983-12-01;--:--;    913.000;   -999.000;   0
1984-01-01;--:--;   1273.000;   -999.000;   0
1984-02-01;--:--;    895.000;   -999.000;   0
1984-03-01;--:--;   1008.000;   -999.000;   0
1984-04-01;--:--;    993.000;   -999.000;   0
1984-05-01;--:--;   1094.000;   -999.000;   0
1984-06-01;--:--;   1667.000;   -999.000;   0
1984-07-01;--:--;   1771.000;   -999.000;   0
1984-08-01;--:--;   1516.000;   -999.000;   0
1984-09-01;--:--;   1154.000;   -999.000;   0
1984-10-01;--:--;   1111.000;   -999.000;   0
1984-11-01;--:--;    924.000;   -999.000;   0
1984-12-01;--:--;    979.000;   -999.000;   0
