# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2022-05-02
#
# GRDC-No.:              1662100
# River:                 NILE RIVER
# Station:               DONGOLA
# Country:               --
# Latitude (DD):       19.18
# Longitude (DD):      30.48
# Catchment area (km²):      
# Altitude (m ASL):        212.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1912 - 1984
# No. of years:          73
# Last update:           2018-07-02
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 876
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1966-06-01;--:--;   1199.000;   -999.000;   0
1966-07-01;--:--;   2079.000;   -999.000;   0
1966-08-01;--:--;   4778.000;   -999.000;   0
1966-09-01;--:--;   6751.000;   -999.000;   0
1966-10-01;--:--;   2721.000;   -999.000;   0
1966-11-01;--:--;   1724.000;   -999.000;   0
1966-12-01;--:--;   1691.000;   -999.000;   0
1967-01-01;--:--;   1736.000;   -999.000;   0
1967-02-01;--:--;   1366.000;   -999.000;   0
1967-03-01;--:--;    787.000;   -999.000;   0
1967-04-01;--:--;   1151.000;   -999.000;   0
1967-05-01;--:--;   1238.000;   -999.000;   0
1967-06-01;--:--;   1168.000;   -999.000;   0
1967-07-01;--:--;   2199.000;   -999.000;   0
1967-08-01;--:--;   7430.000;   -999.000;   0
1967-09-01;--:--;   8506.000;   -999.000;   0
1967-10-01;--:--;   5196.000;   -999.000;   0
1967-11-01;--:--;   2407.000;   -999.000;   0
1967-12-01;--:--;   1967.000;   -999.000;   0
1968-01-01;--:--;   1527.000;   -999.000;   0
1968-02-01;--:--;   1365.000;   -999.000;   0
1968-03-01;--:--;   1076.000;   -999.000;   0
1968-04-01;--:--;   1215.000;   -999.000;   0
1968-05-01;--:--;   1215.000;   -999.000;   0
1968-06-01;--:--;   1152.000;   -999.000;   0
1968-07-01;--:--;   2615.000;   -999.000;   0
1968-08-01;--:--;   6655.000;   -999.000;   0
1968-09-01;--:--;   4398.000;   -999.000;   0
1968-10-01;--:--;   3715.000;   -999.000;   0
1968-11-01;--:--;   1770.000;   -999.000;   0
1968-12-01;--:--;   1377.000;   -999.000;   0
1969-01-01;--:--;   1102.000;   -999.000;   0
1969-02-01;--:--;    948.000;   -999.000;   0
1969-03-01;--:--;    983.000;   -999.000;   0
1969-04-01;--:--;   1481.000;   -999.000;   0
1969-05-01;--:--;   1412.000;   -999.000;   0
1969-06-01;--:--;    991.000;   -999.000;   0
1969-07-01;--:--;   2199.000;   -999.000;   0
1969-08-01;--:--;   7384.000;   -999.000;   0
1969-09-01;--:--;   6712.000;   -999.000;   0
1969-10-01;--:--;   2337.000;   -999.000;   0
1969-11-01;--:--;   1527.000;   -999.000;   0
1969-12-01;--:--;   1250.000;   -999.000;   0
1970-01-01;--:--;   1215.000;   -999.000;   0
1970-02-01;--:--;   1064.000;   -999.000;   0
1970-03-01;--:--;    800.000;   -999.000;   0
1970-04-01;--:--;   1342.000;   -999.000;   0
1970-05-01;--:--;   1192.000;   -999.000;   0
1970-06-01;--:--;    848.000;   -999.000;   0
1970-07-01;--:--;   1284.000;   -999.000;   0
1970-08-01;--:--;   7280.000;   -999.000;   0
1970-09-01;--:--;   8009.000;   -999.000;   0
1970-10-01;--:--;   3402.000;   -999.000;   0
1970-11-01;--:--;   1875.000;   -999.000;   0
1970-12-01;--:--;   1400.000;   -999.000;   0
1971-01-01;--:--;   1296.000;   -999.000;   0
1971-02-01;--:--;   1414.000;   -999.000;   0
1971-03-01;--:--;    857.000;   -999.000;   0
1971-04-01;--:--;   1412.000;   -999.000;   0
1971-05-01;--:--;   1307.000;   -999.000;   0
1971-06-01;--:--;    907.000;   -999.000;   0
1971-07-01;--:--;   2048.000;   -999.000;   0
1971-08-01;--:--;   7129.000;   -999.000;   0
1971-09-01;--:--;   7777.000;   -999.000;   0
1971-10-01;--:--;   3472.000;   -999.000;   0
1971-11-01;--:--;   2141.000;   -999.000;   0
1971-12-01;--:--;   1562.000;   -999.000;   0
1972-01-01;--:--;   1296.000;   -999.000;   0
1972-02-01;--:--;   1238.000;   -999.000;   0
1972-03-01;--:--;    887.000;   -999.000;   0
1972-04-01;--:--;   1412.000;   -999.000;   0
1972-05-01;--:--;   1250.000;   -999.000;   0
1972-06-01;--:--;    960.000;   -999.000;   0
1972-07-01;--:--;   1898.000;   -999.000;   0
1972-08-01;--:--;   4155.000;   -999.000;   0
1972-09-01;--:--;   3402.000;   -999.000;   0
1972-10-01;--:--;   2754.000;   -999.000;   0
1972-11-01;--:--;   1400.000;   -999.000;   0
1972-12-01;--:--;    955.000;   -999.000;   0
1973-01-01;--:--;    817.000;   -999.000;   0
1973-02-01;--:--;    595.000;   -999.000;   0
1973-03-01;--:--;    582.000;   -999.000;   0
1973-04-01;--:--;    991.000;   -999.000;   0
1973-05-01;--:--;   1067.000;   -999.000;   0
1973-06-01;--:--;   1068.000;   -999.000;   0
1973-07-01;--:--;   1527.000;   -999.000;   0
1973-08-01;--:--;   6309.000;   -999.000;   0
1973-09-01;--:--;   6404.000;   -999.000;   0
1973-10-01;--:--;   3808.000;   -999.000;   0
1973-11-01;--:--;   1878.000;   -999.000;   0
1973-12-01;--:--;   1164.000;   -999.000;   0
1974-01-01;--:--;   1116.000;   -999.000;   0
1974-02-01;--:--;    905.000;   -999.000;   0
1974-03-01;--:--;    735.000;   -999.000;   0
1974-04-01;--:--;   1168.000;   -999.000;   0
1974-05-01;--:--;   1179.000;   -999.000;   0
1974-06-01;--:--;   1107.000;   -999.000;   0
1974-07-01;--:--;   3352.000;   -999.000;   0
1974-08-01;--:--;   8437.000;   -999.000;   0
1974-09-01;--:--;   7523.000;   -999.000;   0
1974-10-01;--:--;   4218.000;   -999.000;   0
1974-11-01;--:--;   1983.000;   -999.000;   0
1974-12-01;--:--;   1314.000;   -999.000;   0
1975-01-01;--:--;   1224.000;   -999.000;   0
1975-02-01;--:--;    934.000;   -999.000;   0
1975-03-01;--:--;    724.000;   -999.000;   0
1975-04-01;--:--;   1184.000;   -999.000;   0
1975-05-01;--:--;   1191.000;   -999.000;   0
1975-06-01;--:--;    790.000;   -999.000;   0
1975-07-01;--:--;   1866.000;   -999.000;   0
1975-08-01;--:--;   8475.000;   -999.000;   0
1975-09-01;--:--;  11419.000;   -999.000;   0
1975-10-01;--:--;   5675.000;   -999.000;   0
1975-11-01;--:--;   2496.000;   -999.000;   0
1975-12-01;--:--;   1747.000;   -999.000;   0
1976-01-01;--:--;   1400.000;   -999.000;   0
1976-02-01;--:--;   1133.000;   -999.000;   0
1976-03-01;--:--;    918.000;   -999.000;   0
1976-04-01;--:--;   1026.000;   -999.000;   0
1976-05-01;--:--;    993.000;   -999.000;   0
1976-06-01;--:--;   1242.000;   -999.000;   0
1976-07-01;--:--;   2042.000;   -999.000;   0
1976-08-01;--:--;   6421.000;   -999.000;   0
1976-09-01;--:--;   5671.000;   -999.000;   0
1976-10-01;--:--;   2747.000;   -999.000;   0
1976-11-01;--:--;   1712.000;   -999.000;   0
1976-12-01;--:--;   1329.000;   -999.000;   0
1977-01-01;--:--;   1022.000;   -999.000;   0
1977-02-01;--:--;    748.000;   -999.000;   0
1977-03-01;--:--;    675.000;   -999.000;   0
1977-04-01;--:--;   1049.000;   -999.000;   0
1977-05-01;--:--;   1142.000;   -999.000;   0
1977-06-01;--:--;   1003.000;   -999.000;   0
1977-07-01;--:--;   1993.000;   -999.000;   0
1977-08-01;--:--;   8176.000;   -999.000;   0
1977-09-01;--:--;   5671.000;   -999.000;   0
1977-10-01;--:--;   3177.000;   -999.000;   0
1977-11-01;--:--;   2492.000;   -999.000;   0
1977-12-01;--:--;   1288.000;   -999.000;   0
1978-01-01;--:--;   1224.000;   -999.000;   0
1978-02-01;--:--;    938.000;   -999.000;   0
1978-03-01;--:--;    713.000;   -999.000;   0
1978-04-01;--:--;    883.000;   -999.000;   0
1978-05-01;--:--;   1052.000;   -999.000;   0
1978-06-01;--:--;   1041.000;   -999.000;   0
1978-07-01;--:--;   2255.000;   -999.000;   0
1978-08-01;--:--;   6869.000;   -999.000;   0
1978-09-01;--:--;   5362.000;   -999.000;   0
1978-10-01;--:--;   4218.000;   -999.000;   0
1978-11-01;--:--;   1724.000;   -999.000;   0
1978-12-01;--:--;   1205.000;   -999.000;   0
1979-01-01;--:--;   1325.000;   -999.000;   0
1979-02-01;--:--;    979.000;   -999.000;   0
1979-03-01;--:--;    866.000;   -999.000;   0
1979-04-01;--:--;   1141.000;   -999.000;   0
1979-05-01;--:--;   1205.000;   -999.000;   0
1979-06-01;--:--;    964.000;   -999.000;   0
1979-07-01;--:--;   1747.000;   -999.000;   0
1979-08-01;--:--;   5152.000;   -999.000;   0
1979-09-01;--:--;   4089.000;   -999.000;   0
1979-10-01;--:--;   2527.000;   -999.000;   0
1979-11-01;--:--;   1415.000;   -999.000;   0
1979-12-01;--:--;   1049.000;   -999.000;   0
1980-01-01;--:--;    863.000;   -999.000;   0
1980-02-01;--:--;    623.000;   -999.000;   0
1980-03-01;--:--;    604.000;   -999.000;   0
1980-04-01;--:--;    928.000;   -999.000;   0
1980-05-01;--:--;   1134.000;   -999.000;   0
1980-06-01;--:--;    920.000;   -999.000;   0
1980-07-01;--:--;   1933.000;   -999.000;   0
1980-08-01;--:--;   7257.000;   -999.000;   0
1980-09-01;--:--;   6123.000;   -999.000;   0
1980-10-01;--:--;   2164.000;   -999.000;   0
1980-11-01;--:--;   1632.000;   -999.000;   0
1980-12-01;--:--;   1076.000;   -999.000;   0
1981-01-01;--:--;   1008.000;   -999.000;   0
1981-02-01;--:--;    774.000;   -999.000;   0
1981-03-01;--:--;    686.000;   -999.000;   0
1981-04-01;--:--;   1062.000;   -999.000;   0
1981-05-01;--:--;   1094.000;   -999.000;   0
1981-06-01;--:--;    818.000;   -999.000;   0
1981-07-01;--:--;   1586.000;   -999.000;   0
1981-08-01;--:--;   6157.000;   -999.000;   0
1981-09-01;--:--;   6597.000;   -999.000;   0
1981-10-01;--:--;   3831.000;   -999.000;   0
1981-11-01;--:--;   1609.000;   -999.000;   0
1981-12-01;--:--;   1215.000;   -999.000;   0
1982-01-01;--:--;   1008.000;   -999.000;   0
1982-02-01;--:--;    938.000;   -999.000;   0
1982-03-01;--:--;    706.000;   -999.000;   0
1982-04-01;--:--;   1038.000;   -999.000;   0
1982-05-01;--:--;    926.000;   -999.000;   0
1982-06-01;--:--;    846.000;   -999.000;   0
1982-07-01;--:--;   1273.000;   -999.000;   0
1982-08-01;--:--;   3935.000;   -999.000;   0
1982-09-01;--:--;   4074.000;   -999.000;   0
1982-10-01;--:--;   2766.000;   -999.000;   0
1982-11-01;--:--;   1539.000;   -999.000;   0
1982-12-01;--:--;   1126.000;   -999.000;   0
1983-01-01;--:--;    785.000;   -999.000;   0
1983-02-01;--:--;    637.000;   -999.000;   0
1983-03-01;--:--;    634.000;   -999.000;   0
1983-04-01;--:--;   1127.000;   -999.000;   0
1983-05-01;--:--;    862.000;   -999.000;   0
1983-06-01;--:--;    841.000;   -999.000;   0
1983-07-01;--:--;    993.000;   -999.000;   0
1983-08-01;--:--;   4178.000;   -999.000;   0
1983-09-01;--:--;   5556.000;   -999.000;   0
1983-10-01;--:--;   2639.000;   -999.000;   0
1983-11-01;--:--;   1782.000;   -999.000;   0
1983-12-01;--:--;   1030.000;   -999.000;   0
1984-01-01;--:--;   1007.000;   -999.000;   0
1984-02-01;--:--;    924.000;   -999.000;   0
1984-03-01;--:--;    655.000;   -999.000;   0
1984-04-01;--:--;   1005.000;   -999.000;   0
1984-05-01;--:--;    939.000;   -999.000;   0
1984-06-01;--:--;    714.000;   -999.000;   0
1984-07-01;--:--;   1829.000;   -999.000;   0
1984-08-01;--:--;   3461.000;   -999.000;   0
1984-09-01;--:--;   2234.000;   -999.000;   0
1984-10-01;--:--;   1562.000;   -999.000;   0
1984-11-01;--:--;    908.000;   -999.000;   0
1984-12-01;--:--;    697.000;   -999.000;   0
