# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2022-05-02
#
# GRDC-No.:              1362600
# River:                 NILE RIVER
# Station:               ASWAN DAM
# Country:               --
# Latitude (DD):       23.96
# Longitude (DD):      32.9
# Catchment area (km²):      
# Altitude (m ASL):        -999.00
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1869 - 1984
# No. of years:          116
# Last update:           2018-05-22
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 1386
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1976-08-01;--:--;   2195.000;   -999.000;   0
1976-09-01;--:--;   1554.000;   -999.000;   0
1976-10-01;--:--;   1504.000;   -999.000;   0
1976-11-01;--:--;   1516.000;   -999.000;   0
1976-12-01;--:--;   1504.000;   -999.000;   0
1977-01-01;--:--;   1463.000;   -999.000;   0
1977-02-01;--:--;   1512.000;   -999.000;   0
1977-03-01;--:--;   1713.000;   -999.000;   0
1977-04-01;--:--;   1574.000;   -999.000;   0
1977-05-01;--:--;   1814.000;   -999.000;   0
1977-06-01;--:--;   2488.000;   -999.000;   0
1977-07-01;--:--;   2486.000;   -999.000;   0
1977-08-01;--:--;   2180.000;   -999.000;   0
1977-09-01;--:--;   1604.000;   -999.000;   0
1977-10-01;--:--;   1620.000;   -999.000;   0
1977-11-01;--:--;   1620.000;   -999.000;   0
1977-12-01;--:--;   1833.000;   -999.000;   0
1978-01-01;--:--;   1661.000;   -999.000;   0
1978-02-01;--:--;   1785.000;   -999.000;   0
1978-03-01;--:--;   1952.000;   -999.000;   0
1978-04-01;--:--;   2083.000;   -999.000;   0
1978-05-01;--:--;   2113.000;   -999.000;   0
1978-06-01;--:--;   2438.000;   -999.000;   0
1978-07-01;--:--;   2587.000;   -999.000;   0
1978-08-01;--:--;   2187.000;   -999.000;   0
1978-09-01;--:--;   1736.000;   -999.000;   0
1978-10-01;--:--;   1680.000;   -999.000;   0
1978-11-01;--:--;   1736.000;   -999.000;   0
1978-12-01;--:--;   1676.000;   -999.000;   0
1979-01-01;--:--;   1429.000;   -999.000;   0
1979-02-01;--:--;   1777.000;   -999.000;   0
1979-03-01;--:--;   1717.000;   -999.000;   0
1979-04-01;--:--;   1678.000;   -999.000;   0
1979-05-01;--:--;   1941.000;   -999.000;   0
1979-06-01;--:--;   2527.000;   -999.000;   0
1979-07-01;--:--;   2628.000;   -999.000;   0
1979-08-01;--:--;   2217.000;   -999.000;   0
1979-09-01;--:--;   1759.000;   -999.000;   0
1979-10-01;--:--;   1508.000;   -999.000;   0
1979-11-01;--:--;   1466.000;   -999.000;   0
1979-12-01;--:--;   1429.000;   -999.000;   0
1980-01-01;--:--;   1319.000;   -999.000;   0
1980-02-01;--:--;   1609.000;   -999.000;   0
1980-03-01;--:--;   1655.000;   -999.000;   0
1980-04-01;--:--;   1597.000;   -999.000;   0
1980-05-01;--:--;   1875.000;   -999.000;   0
1980-06-01;--:--;   2477.000;   -999.000;   0
1980-07-01;--:--;   2627.000;   -999.000;   0
1980-08-01;--:--;   2234.000;   -999.000;   0
1980-09-01;--:--;   1713.000;   -999.000;   0
1980-10-01;--:--;   1458.000;   -999.000;   0
1980-11-01;--:--;   1505.000;   -999.000;   0
1980-12-01;--:--;   1458.000;   -999.000;   0
1981-01-01;--:--;   1354.000;   -999.000;   0
1981-02-01;--:--;   1620.000;   -999.000;   0
1981-03-01;--:--;   1655.000;   -999.000;   0
1981-04-01;--:--;   1586.000;   -999.000;   0
1981-05-01;--:--;   1836.000;   -999.000;   0
1981-06-01;--:--;   2465.000;   -999.000;   0
1981-07-01;--:--;   2639.000;   -999.000;   0
1981-08-01;--:--;   2257.000;   -999.000;   0
1981-09-01;--:--;   1759.000;   -999.000;   0
1981-10-01;--:--;   1620.000;   -999.000;   0
1981-11-01;--:--;   1620.000;   -999.000;   0
1981-12-01;--:--;   1620.000;   -999.000;   0
1982-01-01;--:--;   1586.000;   -999.000;   0
1982-02-01;--:--;   1644.000;   -999.000;   0
1982-03-01;--:--;   1655.000;   -999.000;   0
1982-04-01;--:--;   1644.000;   -999.000;   0
1982-05-01;--:--;   1887.000;   -999.000;   0
1982-06-01;--:--;   2500.000;   -999.000;   0
1982-07-01;--:--;   2569.000;   -999.000;   0
1982-08-01;--:--;   2257.000;   -999.000;   0
1982-09-01;--:--;   1782.000;   -999.000;   0
1982-10-01;--:--;   1655.000;   -999.000;   0
1982-11-01;--:--;   1644.000;   -999.000;   0
1982-12-01;--:--;   1644.000;   -999.000;   0
1983-01-01;--:--;   1574.000;   -999.000;   0
1983-02-01;--:--;   1574.000;   -999.000;   0
1983-03-01;--:--;   1609.000;   -999.000;   0
1983-04-01;--:--;   1678.000;   -999.000;   0
1983-05-01;--:--;   1817.000;   -999.000;   0
1983-06-01;--:--;   2523.000;   -999.000;   0
1983-07-01;--:--;   2523.000;   -999.000;   0
1983-08-01;--:--;   2303.000;   -999.000;   0
1983-09-01;--:--;   1736.000;   -999.000;   0
1983-10-01;--:--;   1505.000;   -999.000;   0
1983-11-01;--:--;   1481.000;   -999.000;   0
1983-12-01;--:--;   1412.000;   -999.000;   0
1984-01-01;--:--;   1424.000;   -999.000;   0
1984-02-01;--:--;   1654.000;   -999.000;   0
1984-03-01;--:--;   1620.000;   -999.000;   0
1984-04-01;--:--;   1609.000;   -999.000;   0
1984-05-01;--:--;   1794.000;   -999.000;   0
1984-06-01;--:--;   2512.000;   -999.000;   0
1984-07-01;--:--;   2581.000;   -999.000;   0
1984-08-01;--:--;   2303.000;   -999.000;   0
1984-09-01;--:--;   1771.000;   -999.000;   0
1984-10-01;--:--;   1678.000;   -999.000;   0
1984-11-01;--:--;   1447.000;   -999.000;   0
1984-12-01;--:--;   1366.000;   -999.000;   0
