3.1868,49.154,68.166,4.6786,0,0,21.105,0,0,31.347,23.175,0,0,0,8.8311,2.0875,0,4.1231e-11,1.2738e-09,6.1319,4.2759,2.525,6.0531,0,6.6471,5.3238,1.1721,9.5919,19.789,17.441,7.9872,2.3254,5.073,3.2602,1.5955,21.376,2.9002,3.8288,1.081,0.2634,2.1897,0.62768,0.71477,123.01,0.88958,1.5235,0.17121,0.53641,1.5446,2.9567,0.75877,8.0545,8.3685,2.8888,1.4588,0.94067,1.2696,0,1.0542,3.6566,5.0614,0.17528,0.3978,1.1779,6.6683,0.71645,1.1299,1.5242,13.419,9.8004,12.982,0,116.45,1.6282,0.73946,79.658,1.353,5.4059,21.094,0.70852,0.9484,0.67317,9.2637,0.6604,5.5287,5.6923,1.6639,1.5164,0.84509,3.4119,0.013083,0.097333,25.649,0,22.227,7.411,0,5.1792e-10,0,0.52572,0,90.761,0,591.75,5.0047,9.499,4.9464,0,17.189,3.2752,1.4232,0,0,16.972,0.54168,59.238,1.3011,36.797,0.70598,0,4.0822,29.164,1.1568,0.026653,0.23274,0.30839,1.2464,8.5325,37.03,16.89,41.479,36.22,38.373,43.882,39.157,0.41286,19.707,2.7318,191.33,41.551,0,0,7.5919e-10,1.1569e-10,1.6197,0.60838,2.7361,0,0,0,0,0,2.4605,0,5.5853e-11,0,0,11.105,2.8744,8.2934,7.2884e-11,2871
1.0848,16.731,23.203,3.2157,0,0,12.096,0,0,22.32,14.874,0,0,0,2.7572,0.71058,0,4.1231e-11,1.2738e-09,4.7995,2.7443,1.6206,3.885,0,4.2662,3.7907,0.83459,6.1562,15.489,11.194,5.1263,1.4924,1.0671,0,0.079356,11.749,1.594,2.1044,0.82721,0.20156,0.58901,0.16884,0.19227,33.089,6.2271,0.51857,0.13102,0.41048,0.41549,0.86656,0.20411,2.1666,2.2511,0.9833,0.49657,0.32019,0.43215,0,0.35882,1.2447,0,0.059663,0.25531,0.40093,4.2798,0.24387,0.38459,0.51882,4.5678,3.3359,4.419,0,56.885,0.55421,0.25171,60.956,0.46056,1.8401,7.1801,0.24117,0.32282,0.22914,6.3979,0.22479,1.8819,1.9376,0.56639,0.51617,0.28766,1.1614,0.09158,0.68133,8.7306,0,14.266,5.6849,0,5.1792e-10,0,1.202e-11,0,69.622,0,170.38,3.2121,7.2866,3.1747,0,11.032,2.2511,0.97822,0,0,9.7271,0.41552,33.951,2.6588,28.226,0.54155,0,2.2437,7.845,0.39376,0.0090723,0.1781,0.23599,0.33526,4.6896,12.605,5.7493,14.119,12.329,13.062,14.937,13.329,0,13.61,1.8776,43.63,12.178,0,0,7.5919e-10,1.1569e-10,0.92829,0.20709,0.93135,0,0,0,0,0,1.4102,0,5.5853e-11,0,0,7.6698,0.97842,2.2309,7.2884e-11,2350
0.86938,13.409,18.596,3.897,0,0,26.484,0,0,43.842,17.24,0,0,0,2.9648,0.56949,0,4.1231e-11,1.2738e-09,7.9762,3.1809,1.8784,4.5029,0,4.9448,7.4459,1.6393,7.1355,25.741,12.974,5.9417,1.7298,3.6415,1.906,1.0537,17.936,2.4334,3.2126,0.99141,0.24157,0.49015,0.1405,0.16,27.535,0,0.4156,0.15702,0.49196,0.34575,0.30921,0.16985,1.803,1.8732,0.78807,0.39797,0.25662,0.34635,0,0.28758,0.99755,0,0.047817,0.29592,0.32133,4.9606,0.19545,0.30823,0.41581,3.6609,2.6736,3.5416,0,95.165,0.44417,0.20173,73.056,0.36912,1.4748,5.7544,0.19329,0.25873,0.18364,6.9387,0.18016,1.5083,1.5529,0.45393,0.41369,0.23054,0.93079,0,0,6.9971,0,16.535,5.7612,0,5.1792e-10,0,1.202e-11,0,70.556,0,1164.1,3.7231,7.3844,3.6797,0,12.787,2.7281,1.1855,0,0,21.297,0.42109,74.334,5.1479,28.605,0.54881,0,3.4252,6.5282,0.31558,0.007271,0.21345,0.28283,0.27899,7.1593,10.102,4.6078,11.316,9.881,10.468,11.971,10.682,0,14.761,2.2754,74.869,4.3454,0,0,7.5919e-10,1.1569e-10,2.0325,0.16597,0.74643,0,0,0,0,0,3.0875,0,5.5853e-11,0,0,8.3181,0.78415,1.8564,7.2884e-11,2398
0.65073,10.037,13.919,4.3269,0,0,23.466,0,0,23.446,30.639,0,0,0,6.4113,0.42626,0,4.1231e-11,1.2738e-09,4.9657,5.653,3.3383,8.0026,0,8.7879,3.982,0.87669,12.681,16.026,23.058,10.56,3.0743,13.677,11.4,4.8517,42.053,5.7055,7.5324,1.5204,0.37047,0.93558,0.26819,0.3054,52.558,0,0.31108,0.24081,0.75447,0.65995,0.33318,0.3242,3.4414,3.5756,0.58986,0.29788,0.19208,0.25924,0,0.21525,0.74666,0,0.035791,0.52592,0.24051,8.816,0.14629,0.23071,0.31123,2.7402,2.0012,2.6509,0,244.38,0.33246,0.15099,112.04,0.27628,1.1038,4.3072,0.14468,0.19366,0.13746,4.6224,0.13485,1.1289,1.1623,0.33976,0.30964,0.17256,0.69669,0,0,5.2373,0,29.386,1.7685,0,5.1792e-10,0,1.202e-11,0,21.659,0,0,6.6166,2.2668,6.5395,0,22.725,3.029,1.3162,0,0,18.87,0.12926,65.865,2.0648,8.7811,0.16847,0,8.031,12.461,0.23621,0.0054423,0.32736,0.43376,0.53253,16.786,7.5613,3.4489,8.4697,7.3959,7.8354,8.9603,7.9956,0,9.8333,2.5264,214.89,4.6823,0,0,7.5919e-10,1.1569e-10,1.8009,0.12423,0.5587,0,0,0,0,0,2.7357,0,5.5853e-11,0,0,5.5413,0.58693,3.5435,7.2884e-11,2510
1.6997,26.216,36.356,8.7237,0,0,18.4,20.633,0,57.944,35.147,0,0,0,2.2617,1.1134,12.394,14.586,45.253,10.058,6.4848,3.8295,9.1801,0,10.081,9.8409,2.1666,14.547,32.459,26.451,12.113,3.5266,0,0,0,8.1346,1.1036,1.457,0.59968,0.14612,0.37038,0.10617,0.1209,20.807,0,0.81253,0.09498,0.29757,0.26127,12.157,0.12835,1.3624,1.4155,1.5407,0.77805,0.5017,0.67712,9.0155,0.56223,1.9503,0,0.093484,0.6033,0.62821,10.113,0.38211,0.6026,0.81293,7.1572,5.227,6.9239,0,34.524,0.86837,0.39439,44.19,0.72164,2.8832,11.25,0.37789,0.50582,0.35903,0.89304,0.35222,2.9487,3.036,0.88746,0.80878,0.45072,1.8197,0,0,13.68,68.767,33.71,0.80874,0,33.636,0,1.202e-11,0,9.9045,0,0,7.5901,1.0366,7.5017,0,26.068,6.107,2.6538,0,0,14.796,0.059112,51.644,6.5056,4.0155,0.077041,0,1.5535,4.9331,0.61697,0.014215,0.12911,0.17108,0.21082,3.247,19.75,9.0085,22.123,19.318,20.466,23.404,20.884,0,1.8998,5.0936,0,170.85,0,0,43.204,4.6216,1.4121,0.32448,1.4593,0,0,0,0,3.0923,2.1451,16.195,7.8238,0,0,1.0706,1.5331,1.4028,29.798,3219.2
5.1379,79.248,109.9,19.844,0,0,61.636,58.643,0,178.69,81.747,0,0,0,8.5433,3.3656,33.735,39.703,123.18,27.88,15.083,8.9068,21.352,0,23.447,30.348,6.6816,33.834,89.977,61.52,28.174,8.2024,2.7211,1.0352,0.70535,15.724,2.1333,2.8164,0.95409,0.23247,0.54232,0.15546,0.17703,30.466,1.7792,2.4562,0.15111,0.47344,0.38255,29.036,0.18793,1.9949,2.0726,4.6574,2.352,1.5166,2.0469,25.624,1.6996,5.8954,0,0.28259,1.4032,1.899,23.522,1.1551,1.8216,2.4574,21.635,15.801,20.93,0,81.479,2.625,1.1922,70.306,2.1814,8.7156,34.008,1.1423,1.529,1.0853,0,1.0647,8.9136,9.1774,2.6827,2.4448,1.3625,5.5009,0.026166,0.19467,41.352,187.18,78.404,1.7026,0,91.555,0,1.202e-11,0,20.851,0,188.77,17.654,2.1823,17.448,0,60.631,13.892,6.0365,0,0,49.565,0.12444,173,12.813,8.4535,0.16219,0,3.0028,7.2231,1.865,0.042971,0.20542,0.27219,0.30869,6.2763,59.702,27.232,66.874,58.396,61.866,70.748,63.13,0,0,11.587,12.977,408.05,0,0,117.6,12.58,4.7302,0.98086,4.4113,0,0,0,0,8.7888,7.1857,44.081,21.296,0,0,0,4.6342,2.054,81.107,2980
21.145,326.13,452.28,27.209,0,0,73.094,254.82,0,353.11,158.46,0,0,0,44.297,13.851,143.88,169.34,525.37,53.625,29.237,17.265,41.388,0,45.45,59.97,13.203,65.585,173.06,119.25,54.613,15.9,58.236,53.555,21.716,149.14,20.234,26.713,34.616,8.4344,6.1587,1.7654,2.0104,345.98,72.946,10.108,5.4826,17.177,4.3444,92.533,2.1341,22.654,23.537,19.167,9.6792,6.2413,8.4236,111.35,6.9943,24.262,299.47,1.163,2.72,7.8151,45.595,4.7536,7.4966,10.113,89.038,65.025,86.136,0,906.93,10.803,4.9063,2550.8,8.9775,35.868,139.96,4.701,6.2926,4.4665,0,4.3817,36.683,37.768,11.04,10.061,5.6071,22.638,1.0728,7.9813,170.18,798.35,151.98,4.6601,0,390.5,0,31.105,0,57.071,0,0,34.22,5.973,33.821,0,117.53,19.048,8.277,0,0,58.779,0.34061,205.16,18.838,23.138,0.44392,0,28.481,82.028,7.6753,0.17684,7.4529,9.8753,3.5055,59.531,245.7,112.07,275.21,240.32,254.6,291.15,259.81,24.428,0,15.887,0,1300.4,0,0,501.57,53.654,5.6095,4.0366,18.154,0,0,0,0,38.191,8.5215,188.01,90.83,0,0,0,19.072,23.326,345.94,3405.8
66.877,1031.5,1430.5,32.066,0,0,98.597,338.46,0,521.87,255.69,0,0,0,138.56,43.808,190.84,224.6,696.83,78.535,47.176,27.859,66.784,0,73.337,88.632,19.514,105.83,253.45,192.42,88.123,25.656,115.76,107.98,43.488,287.39,38.991,51.476,84.497,20.588,13.704,3.9283,4.4733,769.85,245.53,31.97,13.383,41.929,9.6668,168.54,4.7487,50.409,52.374,60.622,30.614,19.74,26.643,147.89,22.122,76.737,957.45,3.6783,4.3889,24.718,73.572,15.035,23.711,31.986,281.61,205.67,272.44,0,1762.3,34.168,15.518,6226.5,28.394,113.45,442.66,14.869,19.903,14.127,0,13.859,116.02,119.46,34.919,31.823,17.735,71.601,3.6109,26.864,538.26,1058.9,245.23,10.711,0,517.94,0,99.449,0,131.18,0,0,55.217,13.729,54.574,0,189.64,22.448,9.7545,0,0,79.287,0.78291,276.74,14.793,53.184,1.0204,0,54.884,182.52,24.276,0.55932,18.193,24.106,7.8003,114.72,777.1,354.46,870.46,760.1,805.27,920.88,821.73,78.099,0,18.723,0,2368.5,0,0,665.27,71.165,7.5667,12.767,57.419,0,0,0,0,50.725,11.495,249.37,120.47,0,0,0,60.321,51.904,458.83,3603
55.722,859.47,1191.9,37.378,0,0,105.59,209.28,0,438.1,342.26,0,0,0,105.54,36.501,118.31,139.24,431.99,66.17,63.149,37.291,89.395,0,98.167,74.405,16.381,141.66,213.55,257.57,117.96,34.342,71.886,66.469,26.882,181.95,24.685,32.589,46.082,11.228,11.984,3.4351,3.9117,673.2,312.24,26.638,7.2986,22.867,8.4532,192.96,4.1526,44.08,45.798,50.511,25.508,16.448,22.199,91.443,18.432,63.937,919.49,3.0648,5.8749,20.595,98.481,12.527,19.756,26.651,234.64,171.36,227,0,1109.9,28.469,12.93,3395.7,23.658,94.524,368.83,12.389,16.583,11.771,25.791,11.547,96.671,99.532,29.094,26.515,14.777,59.659,4.592,34.164,448.48,656.45,328.26,19.271,0,321.09,0,95.506,0,236.01,0,0,73.913,24.701,73.051,0,253.85,26.166,11.37,0,0,84.914,1.4085,296.38,16.688,95.684,1.8358,0,34.746,159.61,20.227,0.46603,9.9215,13.146,6.821,72.625,647.49,295.33,725.27,633.32,670.96,767.28,684.67,75.003,54.866,21.824,0,2711.7,0,0,412.42,44.117,8.1037,10.638,47.842,0,0,0,0,31.364,12.31,154.6,74.686,0,0,30.918,50.26,45.387,284.45,3554.3
50.599,780.43,1082.3,36.593,0,0,90.837,33.457,0,250.78,253.79,0,0,0,65.531,33.145,19.594,23.061,71.545,38.521,46.825,27.652,66.288,0,72.792,42.591,9.3772,105.04,124.32,190.99,87.468,25.465,33.211,29.88,12.245,89,12.075,15.941,12.753,3.1075,6.2189,1.7827,2.03,349.36,196.6,24.188,2.02,6.3285,4.3868,289.43,2.155,22.876,23.767,45.866,23.162,14.935,20.158,14.619,16.737,58.058,299.47,2.783,4.3563,18.701,73.025,11.375,17.939,24.2,213.07,155.6,206.12,0,534.84,25.851,11.741,939.79,21.483,85.832,334.91,11.25,15.058,10.688,40.533,10.485,87.781,90.379,26.419,24.077,13.418,54.173,2.8913,21.511,407.24,108.72,243.41,21.608,0,53.178,0,31.105,0,264.63,0,98.376,54.807,27.696,54.168,0,188.23,25.617,11.132,0,0,73.047,1.5794,254.96,24.353,107.29,2.0584,0,16.996,82.829,18.367,0.42318,2.7459,3.6384,3.5398,35.525,587.95,268.18,658.58,575.08,609.26,696.73,621.71,24.428,86.225,21.366,0,4067.5,0,0,68.305,7.3067,6.9712,9.6596,43.443,0,0,0,0,5.0143,10.59,25.604,12.369,0,0,48.59,45.638,23.554,47.11,4658
