1.1941,18.417,25.541,7.0947,0,0,23.619,0,0,50.303,25.957,0,0,0,2.2588,0.78218,0,4.1231e-11,1.2738e-09,8.9299,4.7892,2.8282,6.7797,0,7.445,8.5432,1.8809,10.743,28.819,19.534,8.946,2.6045,0.78064,0,0,11.06,1.5006,1.9811,1.9361,0.47175,0.8753,0.25091,0.28572,49.172,0,0.57082,0.30665,0.96074,0.61744,4.1323,0.30331,3.2197,3.3452,1.0824,0.5466,0.35246,0.4757,0,0.39498,1.3701,0,0.065675,0.44555,0.44133,7.4688,0.26845,0.42334,0.5711,5.0281,3.6721,4.8642,0,52.626,0.61005,0.27707,142.67,0.50697,2.0255,7.9035,0.26548,0.35535,0.25223,9.2637,0.24744,2.0715,2.1328,0.62346,0.56818,0.31664,1.2784,0,0,9.6104,0,24.896,10.535,0,5.1792e-10,0,1.202e-11,0,129.02,0,0,5.6055,13.503,5.5402,0,19.252,4.9666,2.1582,0,0,18.993,0.77001,66.294,1.8668,52.308,1.0036,0,2.1122,11.658,0.43344,0.0099864,0.41685,0.55234,0.49822,4.4149,13.875,6.3287,15.542,13.571,14.378,16.442,14.672,0,19.707,4.1425,152.78,58.072,0,0,7.5919e-10,1.1569e-10,1.8126,0.22795,1.0252,0,0,0,0,0,2.7536,0,5.5853e-11,0,0,11.105,1.077,3.3152,7.2884e-11,1930
0.66835,10.309,14.296,9.727,0,0,20.524,0,0,28.456,30.518,0,0,0,2.4701,0.43781,0.54982,0.64709,2.0076,5.7052,5.6307,3.3251,7.971,0,8.7532,4.8328,1.064,12.631,18.412,22.967,10.518,3.0621,0,0,0,8.3578,1.1339,1.497,0.97052,0.23648,0.58568,0.16789,0.19118,32.902,0,0.3195,0.15372,0.48159,0.41314,0.68277,0.20295,2.1544,2.2384,0.60584,0.30595,0.19728,0.26626,0,0.22108,0.76688,0,0.03676,0.52384,0.24702,8.7812,0.15026,0.23696,0.31966,2.8144,2.0554,2.7227,0,35.905,0.34146,0.15508,71.517,0.28377,1.1337,4.4238,0.14859,0.1989,0.14118,6.3979,0.1385,1.1595,1.1938,0.34897,0.31803,0.17723,0.71556,0,0,5.3792,3.0507,29.27,7.0716,0,1.4922,0,1.202e-11,0,86.604,0,0,6.5905,9.064,6.5137,0,22.635,6.8094,2.959,0,0,16.505,0.51687,57.607,0.31114,35.111,0.67364,0,1.5961,7.8007,0.24261,0.0055897,0.20896,0.27688,0.33337,3.3361,7.7661,3.5423,8.6991,7.5962,8.0476,9.203,8.2121,0,13.61,5.6794,167.92,9.5952,0,0,1.9166,0.20503,1.5751,0.12759,0.57383,0,0,0,0,0,2.3927,0.71845,0.34709,0,0,7.6698,0.60283,2.2183,1.3219,1721
1.2225,18.856,26.15,2.7035,0,0,23.466,0,0,24.262,5.9543,0,0,0,2.5699,0.80083,0,4.1231e-11,1.2738e-09,5.0861,1.0986,0.64875,1.5552,0,1.7078,4.1205,0.9072,2.4644,16.414,4.481,2.0521,0.59745,0,0,0,4.0961,0.55573,0.73367,0.97052,0.23648,0.65059,0.18649,0.21237,36.548,0,0.58443,0.15372,0.48159,0.45892,0.48253,0.22544,2.3931,2.4864,1.1082,0.55964,0.36086,0.48704,0,0.4044,1.4028,0,0.067241,0.10221,0.45185,1.7133,0.27485,0.43344,0.58472,5.148,3.7596,4.9802,0,9.5375,0.6246,0.28367,71.517,0.51906,2.0738,8.092,0.27181,0.36383,0.25824,6.9387,0.25334,2.1209,2.1837,0.63833,0.58173,0.32419,1.3089,0,0,9.8395,0,5.7108,4.1275,0,5.1792e-10,0,1.202e-11,0,50.548,0,0,1.2859,5.2903,1.2709,0,4.4163,1.8926,0.82241,0,0,18.87,0.30168,65.865,3.0548,20.493,0.39318,0,0.78223,8.6651,0.44377,0.010225,0.20896,0.27688,0.37031,1.635,14.206,6.4796,15.912,13.895,14.721,16.834,15.021,0,14.761,1.5785,108.68,6.7812,0,0,7.5919e-10,1.1569e-10,1.8009,0.23339,1.0496,0,0,0,0,0,2.7357,0,5.5853e-11,0,0,8.3181,1.1027,2.4641,7.2884e-11,1770
0.51001,7.8664,10.909,3.177,0,0,15.536,0,0,47.727,2.8231,0,0,0,2.908,0.33408,0.11529,0.13568,0.42095,8.5497,0.52087,0.30759,0.73737,0,0.80972,8.1057,1.7846,1.1685,27.592,2.1246,0.97297,0.28327,0,0,0,9.1594,1.2427,1.6406,1.2021,0.29289,0.78876,0.2261,0.25747,44.31,0,0.24381,0.19039,0.59648,0.55639,0.38406,0.27332,2.9014,3.0145,0.46231,0.23346,0.15054,0.20318,0,0.1687,0.58519,0,0.028051,0.048458,0.1885,0.81231,0.11466,0.18082,0.24393,2.1476,1.5684,2.0776,0,40.864,0.26056,0.11834,88.578,0.21654,0.86514,3.3757,0.11339,0.15178,0.10773,4.6224,0.10569,0.88479,0.91097,0.26629,0.24268,0.13524,0.54603,0,0,4.1047,0.63967,2.7077,0.80317,0,0.31288,0,1.202e-11,0,9.8363,0,0,0.60966,1.0295,0.60256,0,2.0939,2.2241,0.96644,0,0,12.493,0.058705,43.605,2.0082,3.9879,0.076511,0,1.7492,10.505,0.18513,0.0042654,0.25881,0.34293,0.44896,3.656,5.9262,2.7031,6.6381,5.7965,6.141,7.0226,6.2665,0,9.8333,1.855,222.57,5.3973,0,0,0.40188,0.04299,1.1923,0.097363,0.43788,0,0,0,0,0,1.8112,0.15064,0.072777,0,0,5.5413,0.46001,2.9874,0.27718,2139
1.3346,20.586,28.548,12.4,0,0,52.516,4.94,0,80.416,29.552,0,0,0,2.8577,0.87426,3.5827,4.2166,13.082,13.375,5.4525,3.2199,7.7187,0,8.4761,13.657,3.0069,12.231,43.164,22.24,10.185,2.9652,0,0,0,5.0263,0.68194,0.90029,0.99047,0.24134,0.2166,0.06209,0.070704,12.168,0,0.63802,0.15688,0.49149,0.15279,4.9574,0.075057,0.79674,0.8278,1.2098,0.61096,0.39395,0.5317,2.1585,0.44148,1.5314,0,0.073407,0.50726,0.49329,8.5032,0.30005,0.47318,0.63834,5.6201,4.1044,5.4369,0,15.293,0.68187,0.30969,72.987,0.56666,2.264,8.834,0.29673,0.39719,0.28192,0.89304,0.27658,2.3154,2.3839,0.69686,0.63508,0.35392,1.4289,0,0,10.742,19.879,28.344,1.0701,0,9.7234,0,1.202e-11,0,13.105,0,0,6.3819,1.3716,6.3075,0,21.919,8.6806,3.7721,0,0,42.23,0.078213,147.4,2.6305,5.3131,0.10194,0,0.95988,2.8849,0.48447,0.011162,0.21325,0.28257,0.12329,2.0063,15.508,7.0738,17.371,15.169,16.071,18.378,16.399,0,1.8998,7.2402,0,69.668,0,0,12.489,1.336,4.0302,0.25479,1.1459,0,0,0,0,0.74037,6.1224,4.6816,2.2617,0,0,1.0706,1.2038,0.82037,8.6138,1840
7.4138,114.35,158.58,12.83,0,0,49.32,38.516,0,109.22,65.16,0,0,0,8.5433,4.8564,22.435,26.404,81.916,17.626,12.022,7.0995,17.019,0,18.689,18.549,4.084,26.969,56.885,49.037,22.457,6.5381,0.67761,0,0,10.813,1.467,1.9367,1.9181,0.46735,0.64436,0.18471,0.21033,36.198,0,3.5441,0.30379,0.95178,0.45453,31.844,0.22328,2.3702,2.4626,6.7204,3.3938,2.1883,2.9535,16.83,2.4524,8.5068,0,0.40777,1.1185,2.7402,18.749,1.6667,2.6285,3.5459,31.219,22.799,30.201,0,51.094,3.7877,1.7203,141.34,3.1477,12.576,49.072,1.6483,2.2063,1.566,0,1.5363,12.862,13.242,3.871,3.5278,1.966,7.9375,0,0,59.669,124.48,62.495,2.0761,0,60.887,0,1.202e-11,0,25.426,0,0,14.072,2.6611,13.908,0,48.329,8.9816,3.9029,0,0,39.661,0.15175,138.43,10.381,10.308,0.19777,0,2.0649,8.5821,2.6912,0.062004,0.41297,0.54719,0.36677,4.316,86.147,39.294,96.496,84.262,89.269,102.09,91.094,0,0,7.4912,0,447.51,0,0,78.206,8.3658,3.785,1.4153,6.3653,0,0,0,0,5.7725,5.7498,29.315,14.162,0,0,0,6.687,2.4405,53.939,1798
20.208,311.69,432.25,22.716,0,0,70.568,128.38,0,337.66,92.429,0,0,0,33.809,13.237,72.887,85.782,266.14,51.345,17.054,10.071,24.142,0,26.511,57.347,12.626,38.256,165.7,69.559,31.855,9.2742,34.965,31.54,12.909,93.216,12.647,16.696,12.753,3.1075,4.4278,1.2692,1.4453,248.74,0,9.6604,2.02,6.3285,3.1233,60.327,1.5343,16.287,16.922,18.318,9.2506,5.9649,8.0506,56.094,6.6845,23.187,207.52,1.1115,1.5865,7.469,26.595,4.5431,7.1646,9.6652,85.095,62.145,82.321,0,560.92,10.324,4.689,939.79,8.5799,34.28,133.76,4.4928,6.0139,4.2687,0,4.1877,35.058,36.096,10.551,9.6158,5.3588,21.636,0,0,162.64,404.42,88.649,3.1924,0,197.81,0,21.555,0,39.096,0,0,19.96,4.0918,19.728,0,68.554,15.902,6.9102,0,0,56.748,0.23333,198.07,4.9216,15.85,0.3041,0,17.801,58.973,7.3354,0.16901,2.7459,3.6384,2.5203,37.208,234.81,107.1,263.02,229.68,243.33,278.26,248.3,16.927,0,13.264,0,847.79,0,0,254.08,27.18,5.4157,3.8578,17.35,0,0,0,0,19.24,8.227,95.242,46.012,0,0,0,18.227,16.77,175.24,2300
41.785,644.49,893.78,36.123,0,0,87.114,322.73,0,568.21,169.57,0,0,0,96.206,27.371,182.01,214.21,664.58,85.375,31.286,18.476,44.29,0,48.636,96.502,21.247,70.184,275.53,127.61,58.442,17.014,76.473,70.808,28.618,192.97,26.181,34.564,50.022,12.188,19.223,5.5104,6.2749,1079.9,290,19.975,7.9228,24.822,13.56,104,6.6613,70.71,73.467,37.877,19.128,12.334,16.647,141.02,13.822,47.945,630.99,2.2982,2.9107,15.444,48.792,9.394,14.814,19.985,175.95,128.5,170.22,0,1178.1,21.348,9.6957,3686.1,17.741,70.881,276.58,9.29,12.435,8.8265,0,8.659,72.491,74.637,21.817,19.883,11.081,44.737,4.2649,31.73,336.3,1009.9,162.64,8.7909,0,493.97,0,65.54,0,107.66,0,0,36.619,11.268,36.193,0,125.77,25.288,10.989,0,0,70.053,0.64253,244.51,5.7419,43.648,0.83742,0,36.851,256.03,15.168,0.34947,10.77,14.271,10.942,77.025,485.54,221.47,543.86,474.91,503.14,575.37,513.42,51.47,0,21.092,0,1461.5,0,0,634.48,67.871,6.6854,7.977,35.876,0,0,0,0,48.368,10.156,237.83,114.9,0,0,0,37.689,72.807,437.6,3038.7
48.883,753.97,1045.6,31.292,0,0,71.217,44.439,0,282.05,310.6,0,0,0,87.59,32.021,25.76,30.317,94.058,43.137,57.307,33.842,81.126,0,89.086,47.902,10.546,128.55,139.21,233.75,107.05,31.165,53.875,49.429,20.065,138.66,18.812,24.836,26.734,6.514,11.199,3.2102,3.6556,629.12,371.85,23.368,4.2342,13.266,7.8997,159.55,3.8807,41.194,42.8,44.311,22.377,14.429,19.474,19.417,16.17,56.089,698.48,2.6886,5.3314,18.067,89.371,10.99,17.331,23.38,205.84,150.33,199.13,0,842.09,24.974,11.343,1970,20.754,82.921,323.56,10.868,14.547,10.326,25.791,10.13,84.805,87.314,25.523,23.26,12.963,52.336,5.4687,40.686,393.43,142.93,297.9,15.226,0,69.911,0,72.55,0,186.47,0,0,67.075,19.516,66.294,0,230.37,21.906,9.519,0,0,57.269,1.1129,199.89,11.597,75.6,1.4504,0,26.48,149.16,17.744,0.40883,5.7559,7.6268,6.3744,55.347,568.01,259.08,636.24,555.58,588.6,673.1,600.63,56.975,54.866,18.271,0,2242.2,0,0,89.798,9.6058,5.4654,9.332,41.97,0,0,0,0,6.6601,8.3026,33.66,16.262,0,0,30.918,44.091,42.415,61.933,2858
19.548,301.52,418.14,20.97,0,0,39.241,23.199,0,57.874,58.807,0,0,0,38.472,12.805,13.834,16.282,50.514,10.047,10.85,6.4074,15.36,0,16.867,9.829,2.164,24.34,32.426,44.256,20.268,5.9006,15.803,13.411,5.6563,47.163,6.3987,8.4475,4.6637,1.1363,5.643,1.6176,1.842,317.01,196.6,9.3451,0.73865,2.3142,3.9806,58.516,1.9554,20.757,21.566,17.72,8.9486,5.7702,7.7878,10.137,6.4663,22.43,299.47,1.0752,1.0094,7.2252,16.921,4.3948,6.9307,9.3497,82.317,60.117,79.634,0,275.99,9.9873,4.536,343.66,8.2998,33.161,129.39,4.3462,5.8176,4.1293,40.533,4.051,33.914,34.917,10.207,9.3019,5.1839,20.929,2.8913,21.511,157.33,76.761,56.402,14.797,0,37.546,0,31.105,0,181.21,0,995.1,12.7,18.965,12.552,0,43.617,14.68,6.3791,0,0,31.555,1.0815,110.14,14.906,73.467,1.4095,0,9.0066,75.159,7.096,0.16349,1.0041,1.3305,3.212,18.825,227.15,103.61,254.44,222.18,235.38,269.18,240.19,24.428,86.225,12.244,0,822.34,0,0,48.226,5.1588,3.0115,3.7319,16.784,0,0,0,0,3.4768,4.5747,18.077,8.7333,0,0,48.59,17.632,21.373,33.262,2444
